CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20210361,M28,2006367,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:58:38 PM,900 Block of MASON ST,SF,94108,B01,41,1414,2,2,2,true,null,1,MEDIC,1,1,3,Nob Hill,"(37.7923069821581, -122.410843810017)",020210361-M28,3.6166666
20210362,94,2006368,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:50:44 PM,400 Block of MISSION ST,SF,94105,B03,35,2126,3,3,3,true,null,1,MEDIC,3,3,6,Financial District/South Beach,"(37.7900728920953, -122.397083273011)",020210362-94,1.4333333
20210362,E35,2006368,Medical Incident,01/21/2002,01/21/2002,Other,01/21/2002 11:58:22 PM,400 Block of MISSION ST,SF,94105,B03,35,2126,3,3,3,false,null,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7900728920953, -122.397083273011)",020210362-E35,3.05
20210363,M05,2006370,Medical Incident,01/21/2002,01/21/2002,Other,01/22/2002 12:28:32 AM,600 Block of FULTON ST,SF,94102,B02,05,3424,1,1,2,true,null,1,MEDIC,1,2,5,Hayes Valley,"(37.7780677663985, -122.428249599273)",020210363-M05,5.95
20210364,M32,2006369,Medical Incident,01/21/2002,01/21/2002,Other,01/22/2002 01:21:48 AM,600 Block of SILVER AVE,SF,94134,B09,42,6144,2,2,2,true,null,1,MEDIC,1,9,9,Excelsior,"(37.7287943275126, -122.422126898824)",020210364-M32,5
20220001,M14,2006372,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 12:25:53 AM,GREAT HY/JOHN F KENNEDY DR,SF,94122,B07,34,7316,1,1,2,true,null,1,MEDIC,1,7,1,Golden Gate Park,"(37.7704356758824, -122.510925945877)",020220001-M14,2.2833333
20220002,E36,2006373,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 12:27:19 AM,0 Block of FELL ST,SF,94102,B02,36,3111,3,3,3,false,null,1,ENGINE,2,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",020220002-E36,3.3166666
20220003,E07,2006374,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 12:44:37 AM,21ST ST/VALENCIA ST,SF,94110,B06,07,5456,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.7569020093743, -122.421117541576)",020220003-E07,1.6666666
20220003,T07,2006374,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 12:44:45 AM,21ST ST/VALENCIA ST,SF,94110,B06,07,5456,3,3,3,false,null,1,TRUCK,2,6,9,Mission,"(37.7569020093743, -122.421117541576)",020220003-T07,2.2666667
20220004,M15,2006375,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 01:34:58 AM,CALL BOX: SAN JOSE AV/SANTA YNEZ AV,SF,94112,B09,15,8276,1,1,2,false,null,1,MEDIC,1,9,11,Outer Mission,"(37.7258249736518, -122.442324422614)",020220004-M15,3.65
20220005,E25,2006376,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 01:09:58 AM,100 Block of CASHMERE ST,SF,94124,B10,25,6522,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7361378413976, -122.384574623049)",020220005-E25,2.1833334
20220005,T17,2006376,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 01:09:43 AM,100 Block of CASHMERE ST,SF,94124,B10,25,6522,3,3,3,false,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7361378413976, -122.384574623049)",020220005-T17,2.8833334
20220006,E17,2006377,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 01:09:53 AM,ARDATH CT/HUDSON AV,SF,94124,B10,17,6624,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7346032067084, -122.382962001592)",020220006-E17,1.3166667
20220006,T09,2006377,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 01:09:53 AM,ARDATH CT/HUDSON AV,SF,94124,B10,17,6624,3,3,3,true,null,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7346032067084, -122.382962001592)",020220006-T09,1.7166667
20220008,E10,2006378,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 01:41:00 AM,3300 Block of SACRAMENTO ST,SF,94118,B04,10,4412,3,3,3,false,null,1,ENGINE,1,4,2,Presidio Heights,"(37.7880275510814, -122.447804473979)",020220008-E10,3.4166667
20220008,M10,2006378,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 02:23:55 AM,3300 Block of SACRAMENTO ST,SF,94118,B04,10,4412,3,3,3,true,null,1,MEDIC,2,4,2,Presidio Heights,"(37.7880275510814, -122.447804473979)",020220008-M10,3.35
20220009,E24,2006379,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 01:18:31 AM,600 Block of DIAMOND ST,SF,94114,B06,24,5521,3,3,3,false,null,1,ENGINE,1,6,8,Noe Valley,"(37.7523641672528, -122.436346593151)",020220009-E24,3.5666666
20220010,E03,2006380,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 01:20:12 AM,GEARY ST/MASON ST,SF,94102,B01,03,1411,3,3,3,true,null,1,ENGINE,2,1,3,Tenderloin,"(37.787149142759, -122.409874017562)",020220010-E03,3.2
20220010,M03,2006380,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 01:18:08 AM,GEARY ST/MASON ST,SF,94102,B01,03,1411,3,3,3,true,null,1,MEDIC,3,1,3,Tenderloin,"(37.787149142759, -122.409874017562)",020220010-M03,2.55
20220011,E16,2006381,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 01:36:42 AM,3100 Block of OCTAVIA ST,SF,94123,B04,16,3341,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.8011748060328, -122.429500504516)",020220011-E16,3.4
20220011,M38,2006381,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 02:22:33 AM,3100 Block of OCTAVIA ST,SF,94123,B04,16,3341,3,3,3,true,null,1,MEDIC,2,4,2,Marina,"(37.8011748060328, -122.429500504516)",020220011-M38,2.9
20220013,E31,2006382,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 02:06:33 AM,100 Block of 11TH AVE,SF,94118,B07,31,7137,3,3,3,false,null,1,ENGINE,1,7,1,Inner Richmond,"(37.785508135607, -122.469906706802)",020220013-E31,2.6833334
20220013,M14,2006382,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 02:33:38 AM,100 Block of 11TH AVE,SF,94118,B07,31,7137,3,3,3,true,null,1,MEDIC,2,7,1,Inner Richmond,"(37.785508135607, -122.469906706802)",020220013-M14,2.4333334
20220014,E32,2006383,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 02:00:37 AM,BOCANA ST/EUGENIA AV,SF,94110,B06,32,5655,3,3,3,false,null,1,ENGINE,1,6,9,Bernal Heights,"(37.7405635699775, -122.417770398679)",020220014-E32,1.9833333
20220014,T11,2006383,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 02:00:37 AM,BOCANA ST/EUGENIA AV,SF,94110,B06,32,5655,3,3,3,true,null,1,TRUCK,2,6,9,Bernal Heights,"(37.7405635699775, -122.417770398679)",020220014-T11,1.8333334
20220015,E11,2006384,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 02:06:31 AM,400 Block of 28TH ST,SF,94131,B06,11,5561,3,3,3,false,null,1,ENGINE,1,6,8,Noe Valley,"(37.7448922118687, -122.432353962383)",020220015-E11,3.5
20220016,M29,2006385,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 02:52:59 AM,1800 Block of FOLSOM ST,SF,94103,B02,07,5216,1,1,2,true,null,1,MEDIC,1,2,9,Mission,"(37.7677331022924, -122.415606951318)",020220016-M29,4.95
20220018,E01,2006386,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 02:59:18 AM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,false,null,1,ENGINE,1,3,6,South of Market,"(37.7801303744947, -122.409871449933)",020220018-E01,4.3333335
20220018,M01,2006386,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 04:01:36 AM,1000 Block of MISSION ST,SF,94103,B03,01,2251,3,3,3,true,null,1,MEDIC,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",020220018-M01,3.1333334
20220019,E01,2006387,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 03:10:22 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,false,null,1,ENGINE,1,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",020220019-E01,4.9166665
20220019,M03,2006387,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 03:43:11 AM,200 Block of EDDY ST,SF,94102,B03,01,1453,3,3,3,true,null,1,MEDIC,2,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",020220019-M03,6.2833333
20220020,E05,2006388,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 03:25:08 AM,1000 Block of FILLMORE ST,SF,94115,B05,05,3534,3,3,3,false,null,1,ENGINE,2,5,5,Western Addition,"(37.7790893832209, -122.431925839018)",020220020-E05,3.1
20220020,M05,2006388,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 04:12:36 AM,1000 Block of FILLMORE ST,SF,94115,B05,05,3534,3,3,3,true,null,1,MEDIC,1,5,5,Western Addition,"(37.7790893832209, -122.431925839018)",020220020-M05,2.8166666
20220021,M08,2006389,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 03:52:49 AM,700 Block of FOLSOM ST,SF,94107,B03,01,2176,1,1,2,true,null,1,MEDIC,1,3,6,South of Market,"(37.7831757914875, -122.399603541822)",020220021-M08,6.85
20220022,T18,2006390,Citizen Assist / Service Call,01/22/2002,01/21/2002,Other,01/22/2002 04:05:30 AM,2600 Block of 35TH AVE,SF,94116,B08,18,7553,3,3,3,true,null,1,TRUCK,1,8,4,Sunset/Parkside,"(37.7378152841712, -122.492592433513)",020220022-T18,8.533334
20220023,E25,2006391,Vehicle Fire,01/22/2002,01/21/2002,Other,01/22/2002 04:16:36 AM,MIDDLE POINT RD/WILLS ST,SF,94124,B10,25,6553,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7362724563666, -122.379414514238)",020220023-E25,3.2833333
20220024,M38,2006392,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 04:27:35 AM,300 Block of ELLIS ST,SF,94102,B03,03,1461,1,1,2,true,null,1,MEDIC,1,3,6,Tenderloin,"(37.7849161843633, -122.411950042222)",020220024-M38,5.883333
20220025,E07,2006393,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 04:32:53 AM,2700 Block of 20TH ST,SF,94110,B06,07,5451,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.7592211417293, -122.408416599356)",020220025-E07,2.35
20220025,M07,2006393,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 04:55:55 AM,2700 Block of 20TH ST,SF,94110,B06,07,5451,3,3,3,true,null,1,MEDIC,2,6,9,Mission,"(37.7592211417293, -122.408416599356)",020220025-M07,2.4166667
20220026,M41,2006394,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:12:25 AM,TAYLOR ST/TURK ST,SF,94102,B03,01,1365,2,2,2,true,null,1,MEDIC,1,3,6,Tenderloin,"(37.7832143109759, -122.410764828365)",020220026-M41,5.133333
20220028,B01,2006396,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 04:34:20 AM,500 Block of PINE ST,SF,94108,B01,13,1243,3,3,3,false,null,1,CHIEF,2,1,3,Financial District/South Beach,"(37.79153985856, -122.404971889407)",020220028-B01,2.4666667
20220028,E02,2006396,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 04:34:20 AM,500 Block of PINE ST,SF,94108,B01,13,1243,3,3,3,false,null,1,ENGINE,1,1,3,Financial District/South Beach,"(37.79153985856, -122.404971889407)",020220028-E02,2.8666666
20220028,T02,2006396,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 04:33:52 AM,500 Block of PINE ST,SF,94108,B01,13,1243,3,3,3,false,null,1,TRUCK,3,1,3,Financial District/South Beach,"(37.79153985856, -122.404971889407)",020220028-T02,3.3666666
20220030,E41,2006397,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 04:46:39 AM,600 Block of STOCKTON ST,SF,94108,B01,02,1325,3,3,3,false,null,1,ENGINE,1,1,3,Nob Hill,"(37.7917657997993, -122.407489250227)",020220030-E41,4.7166667
20220030,M28,2006397,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:27:34 AM,600 Block of STOCKTON ST,SF,94108,B01,02,1325,3,3,3,true,null,1,MEDIC,2,1,3,Nob Hill,"(37.7917657997993, -122.407489250227)",020220030-M28,3.5333333
20220032,B01,2006398,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 04:55:38 AM,900 Block of CALIFORNIA ST,SF,94108,B01,41,1418,3,3,3,false,null,1,CHIEF,2,1,3,Nob Hill,"(37.7918843297678, -122.40998357204)",020220032-B01,3.3666666
20220032,E41,2006398,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 04:55:38 AM,900 Block of CALIFORNIA ST,SF,94108,B01,41,1418,3,3,3,false,null,1,ENGINE,3,1,3,Nob Hill,"(37.7918843297678, -122.40998357204)",020220032-E41,3.1
20220032,T02,2006398,Alarms,01/22/2002,01/21/2002,Other,01/22/2002 04:55:38 AM,900 Block of CALIFORNIA ST,SF,94108,B01,41,1418,3,3,3,false,null,1,TRUCK,1,1,3,Nob Hill,"(37.7918843297678, -122.40998357204)",020220032-T02,3.45
20220033,M18,2006399,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:13:17 AM,33RD AV/VICENTE ST,SF,94116,B08,18,7547,1,1,2,true,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7386626209489, -122.49043222414)",020220033-M18,6.45
20220034,M13,2006400,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 06:04:01 AM,800 Block of MARKET ST,SF,94102,B03,01,2209,2,2,2,true,null,1,MEDIC,1,3,3,Tenderloin,"(37.7843455364627, -122.407785146121)",020220034-M13,6.7166667
20220035,E23,2006401,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:21:18 AM,1200 Block of 39TH AVE,SF,94122,B08,23,7626,3,3,3,false,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7635527078831, -122.498690380377)",020220035-E23,3.2
20220035,M14,2006401,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:36:25 AM,1200 Block of 39TH AVE,SF,94122,B08,23,7626,3,3,3,true,null,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7635527078831, -122.498690380377)",020220035-M14,3.7333333
20220036,E35,2006402,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:15:52 AM,300 Block of FREMONT ST,SF,94105,B03,35,2137,3,3,3,false,null,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7874196524696, -122.392776012)",020220036-E35,3.8166666
20220036,M08,2006402,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:57:41 AM,300 Block of FREMONT ST,SF,94105,B03,35,2137,3,3,3,true,null,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7874196524696, -122.392776012)",020220036-M08,3.3166666
20220037,E42,2006403,Citizen Assist / Service Call,01/22/2002,01/21/2002,Other,01/22/2002 05:43:17 AM,800 Block of BOWDOIN ST,SF,94134,B10,42,6335,3,3,3,true,null,1,ENGINE,1,9,9,Portola,"(37.725242815626, -122.410198773437)",020220037-E42,7.4166665
20220038,E18,2006404,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 05:43:33 AM,2300 Block of QUINTARA ST,SF,94116,B08,18,7532,3,3,3,false,null,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7479520575288, -122.490541509182)",020220038-E18,3.9333334
20220038,M18,2006404,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 06:55:15 AM,2300 Block of QUINTARA ST,SF,94116,B08,18,7532,3,3,3,true,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7479520575288, -122.490541509182)",020220038-M18,2.7833333
20220039,M29,2006405,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 06:22:10 AM,7TH ST/MARKET ST,SF,94103,B03,01,1455,2,2,2,true,null,1,MEDIC,1,2,6,South of Market,"(37.7804785121736, -122.412512257219)",020220039-M29,4.85
20220041,E16,2006406,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 06:28:02 AM,2400 Block of FRANCISCO ST,SF,94123,B04,16,4222,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.8005368806998, -122.445515352769)",020220041-E16,3.5166667
20220041,M10,2006406,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:00:53 AM,2400 Block of FRANCISCO ST,SF,94123,B04,16,4222,3,3,3,true,null,1,MEDIC,2,4,2,Marina,"(37.8005368806998, -122.445515352769)",020220041-M10,4.05
20220047,E38,2006407,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 06:55:02 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,null,1,ENGINE,2,4,5,Pacific Heights,"(37.7870817886663, -122.425867820141)",020220047-E38,4.4166665
20220047,M38,2006407,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 08:08:46 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,true,null,1,MEDIC,1,4,5,Pacific Heights,"(37.7870817886663, -122.425867820141)",020220047-M38,4.05
20220049,E37,2006408,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:22:30 AM,0 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,true,null,1,ENGINE,1,10,10,Potrero Hill,"(37.7535645746594, -122.395635436168)",020220049-E37,4.9
20220049,M29,2006408,Medical Incident,01/22/2002,01/21/2002,Other,null,0 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,true,null,1,MEDIC,3,10,10,Potrero Hill,"(37.7535645746594, -122.395635436168)",020220049-M29,2.8666666
20220049,T09,2006408,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:20:50 AM,0 Block of DAKOTA ST,SF,94107,B10,37,2614,3,3,3,true,null,1,TRUCK,2,10,10,Potrero Hill,"(37.7535645746594, -122.395635436168)",020220049-T09,2.8333333
20220050,E43,2006409,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:30:25 AM,700 Block of ATHENS ST,SF,94112,B09,43,6161,3,3,3,true,null,1,ENGINE,1,9,11,Excelsior,"(37.716171560868, -122.432481963684)",020220050-E43,3.85
20220050,M43,2006409,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 08:36:43 AM,700 Block of ATHENS ST,SF,94112,B09,43,6161,3,3,3,true,null,1,MEDIC,2,9,11,Excelsior,"(37.716171560868, -122.432481963684)",020220050-M43,4.1
20220051,E41,2006410,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:27:57 AM,1000 Block of BUSH ST,SF,94109,B01,41,1542,3,3,3,false,null,1,ENGINE,1,1,3,Nob Hill,"(37.7894788173025, -122.414561133158)",020220051-E41,3.3333333
20220051,M41,2006410,Medical Incident,01/22/2002,01/21/2002,Other,null,1000 Block of BUSH ST,SF,94109,B01,41,1542,3,3,3,true,null,1,MEDIC,2,1,3,Nob Hill,"(37.7894788173025, -122.414561133158)",020220051-M41,4.5333333
20220053,B02,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,false,null,1,CHIEF,4,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-B02,2.95
20220053,B04,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:37:30 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,true,null,1,CHIEF,6,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-B04,3.1
20220053,D2,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,false,null,1,CHIEF,5,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-D2,3.4333334
20220053,E01,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,false,null,1,ENGINE,7,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-E01,4.883333
20220053,E38,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,false,null,1,ENGINE,8,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-E38,4.75
20220053,M03,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,true,null,1,MEDIC,3,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-M03,2.6333334
20220053,RS2,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,false,null,1,RESCUE SQUAD,9,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-RS2,4.516667
20220053,T03,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:32:46 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,false,null,1,TRUCK,2,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-T03,2.6
20220053,T13,2006412,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:27:49 AM,900 Block of LARKIN ST,SF,94109,B04,03,1641,3,3,3,true,null,1,TRUCK,10,4,6,Tenderloin,"(37.7867935563984, -122.418293311982)",020220053-T13,2.85
20220054,B01,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:34:16 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,CHIEF,8,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-B01,3.1166666
20220054,B03,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:29:02 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,CHIEF,11,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-B03,3.65
20220054,D3,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:46:03 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,CHIEF,3,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-D3,2.8333333
20220054,E02,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:38:05 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,ENGINE,6,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-E02,2.9
20220054,E08,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:44:08 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,ENGINE,4,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-E08,3.1
20220054,E35,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:29:31 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,ENGINE,9,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-E35,4.7
20220054,FB1,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:29:31 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,SUPPORT,10,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-FB1,4.7
20220054,M08,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:38:06 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,true,null,1,MEDIC,5,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-M08,4.0666666
20220054,T08,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:35:46 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,TRUCK,7,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-T08,3.4666667
20220054,T48,2006413,Structure Fire,01/22/2002,01/21/2002,Other,01/22/2002 07:37:34 AM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,3,3,3,false,null,1,TRUCK,2,None,6,Treasure Island,"(37.8240947747678, -122.373757490289)",020220054-T48,4.5
20220055,E42,2006414,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:40:38 AM,BAYSHORE BL/SILVER AV,SF,94134,B10,42,6362,3,3,3,true,null,1,ENGINE,1,10,10,Portola,"(37.7329487834835, -122.404657098442)",020220055-E42,2.1666667
20220055,M32,2006414,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 08:17:42 AM,BAYSHORE BL/SILVER AV,SF,94134,B10,42,6362,3,3,3,true,null,1,MEDIC,2,10,10,Portola,"(37.7329487834835, -122.404657098442)",020220055-M32,1.1666666
20220055,RC4,2006414,Medical Incident,01/22/2002,01/21/2002,Other,01/22/2002 07:49:51 AM,BAYSHORE BL/SILVER AV,SF,94134,B10,42,6362,3,3,3,false,null,1,RESCUE CAPTAIN,3,10,10,Portola,"(37.7329487834835, -122.404657098442)",020220055-RC4,1.65
20220057,B01,2006415,Other,01/22/2002,01/21/2002,Other,01/22/2002 07:56:27 AM,CALL BOX: PIER 39,SF,94133,B01,28,0939,3,3,3,false,null,1,CHIEF,2,1,3,North Beach,"(37.8080886373444, -122.408981679869)",020220057-B01,2.2333333
